169	149
160	154
150	160
143	168
133	169
124	174
120	185
116	196
112	210
107	220
102	229
98	250
103	260
109	269
114	278
118	289
123	298
126	308
128	319
129	336
127	347
123	357
118	368
114	378
109	387
106	397
101	406
97	417
92	426
87	436
81	447
76	456
73	467
69	480
65	490
60	499
57	509
52	520
47	530
42	539
36	549
31	558
25	568
19	577
176	577
178	564
180	554
182	544
185	532
188	520
191	507
194	496
197	484
200	473
203	459
206	445
209	432
212	417
215	405
218	390
220	379
222	366
226	355
231	345
235	335
240	326
245	316
250	307
254	296
258	278
261	267
267	257
270	233
262	226
252	223
256	212
258	198
250	190
234	187
232	176
222	170
204	166
195	171
192	161
185	153
169	149
